imgnum,mid,text,label
757,zqqEKiOaD,#微信收费标准# 在工信部，运营商双重压力下，小马哥最终没能顶住，微信收费将于7月1日开始，收费标准信息5分/条，语音1毛/条，按这样的标准有多少人会放弃微信？其实中国人的微信使用已经包含了流量费，如果微信收费那么微博没理由不收费。大家转起来，让那些眼馋着不该眼馋的人士无地自容[弱],1
4206,ygiDOBLha,我们东北，精确到黑龙江，把图片里的叫柿子，南方人有意见吗？你们说的柿子，我们叫冻柿子[偷笑]，因为只有冬天才能吃到,0
5118,ypIWFfI6C,一个人最好的样子就是平静一点，哪怕一个人生活，穿越一个又一个城市，走过一个又一条街道，仰望一片又一片天空，见证一次又一次别离。然后在别人质疑你的时候，你可以问心无愧地对自己说，虽然每一步都走的很慢，但是我不曾退缩过。——《要么滚回去，要么拼命》,0
1920,z6bTKr8xK,#福州有爱# 好心人帮忙转发下！ 昨日福建省泉州市警察局抓到几个拐卖小孩犯罪团伙，现场获救了一名5岁的小孩。 因他还小，说不清楚自己家的详细地址和家里的电话。只知道他是云南昭通市人！ 也许你随手的一个转发，就能帮他们一家团圆！！[心] （来源：@李思坤）,1
4608,zaPOxEsl8,http://t.cn/zjp1jpP 我想请全国人民都来聚焦我们孩子的精神处境，我们当下的孩子幸福感在大打折扣，而且他们的精神世界有两个非常重要的问题，第一、他们的时空被占满了，也就是说：从小学到中学；从早上六点半起床到晚上十点半后休息，这个时空被占得满满，使很多人文，如友情亲情的教养、修养。。。,0
523,zw3S5qS3d,各位同胞们注意了，最近内地拐卖份子阵地转移到西藏了，他们利用藏族人的同情心，通过问路或迷路等方式，拐走中小学女生，西藏各地已发生失踪女学生多起，希望我们政府注重这些问题，警力转移到这些事上，充分利用各路的检查站，让犯罪分子有来无回！不要赞，请转发。,1
279,zw3p60Wtd,【怎么鉴定地沟油】炒菜时放一颗剥皮的蒜头(蒜子)，蒜子对黄曲霉素最敏感。如果蒜子变红色就是地沟油，含有大量黄曲霉素。把你家里的油放到冰箱里2个小时，如果出现白色的泡沫一样，那就是地沟油。请发出你的爱心，转给身边滴朋友吧！@减肥常识（转）,1
1458,z5hXjC5ot,#十八岁了你想结婚吗#十八大通过，男女年龄满十八周岁可以结婚登记了，不再过去的男廿二，女廿岁的了[给力][太开心]。 关注@爆料社区,1
2788,yue00kPqY,昨天在白金汉宫采访安德鲁王子。曾作为海军直升机飞行员的他，坚持参加福克兰岛战争的前线战斗。这让身为女王的母亲在战争期间最怕的事就是接到电话！直到有一天儿子亲自打来电话报平安。安德鲁王子将于9月份以从欧洲最高楼＂Shard＂速降的方式为海军退伍军人慈善募款。今年52岁的他冒险精神不减当年。,0
2370,ztbkE3HIt,《一只救了32条人命的搜救犬牺牲了，同样是生命，为它默哀吧！》——昨天下午一只军用搜救犬发现一位大爷，它就钻进里面，结果塌陷了，当战士们将其挖出的时候，发现军犬的内脏已经砸烂，这只狗狗在这几天已经发现了35名幸存者，有32名获救。听到噩耗，狗的主人负责人李指导像失去孩子父亲般失声痛哭。,1
1493,ywc3QABHN,【网传刘翔退赛惊人内幕 伦敦粗心竟令栏间距增加！】刘翔七步上栏法针对从起跑点到第一个栏杆之间的距离13.72米，但这次伦敦把距离增加到13.85米，这就不难理解刘翔在第一个栏就踩栏，也导致同组多名选手踩栏，而英国选手练的就是13.85米，所以顺利晋级！关注中，求真相帝！新闻：http://t.cn/zWO3zEX,1
3341,A4L2vlX7o,我们记忆最精华的部分保存在我们的外在世界，在雨日潮湿的空气里、在幽闭空间的气味里、在刚生起火的壁炉的芬芳里，也就是说，在每一个地方，只要我们的理智视为无用而加以摒弃的事物又重新被发现的话。那是过去岁月最后的保留地，是它的精粹，在我们的眼泪流干以後，又让我们重新潸然泪下（普鲁斯特）,0
3261,Aneway4Sl,2013，我们如智者，面对生活乐观积极，我们似行者，追求梦想永不停歇，我们做勇者，面对挫折越挫越勇，我们为德者，化解仇恨以德报怨，这一年我们收获了很多，愿2014可以更加美好幸福。@鲜花的快乐生活 专业提供网上订花、鲜花速递，市区最快三小时内送达！ http://t.cn/8kx5M5J,0
1681,z9fi6EjFi,【酒吧一帅气男子当场阉割，场面惨烈！！！】北京市昨天 某酒吧 一黑E牌照的白色保时捷 下来4个人 进入该酒吧 将一帅气男子当场阉割 场面惨烈.... ps:这是得罪了哪位大哥啊。。。。。。,1
5076,ymehQmHYI,在德约身着优衣库参加的第三场比赛中，一向稳定的他出现了77个非受迫性失误，好歹五盘惊险过关。优衣=UE=unforced error=非受迫性失误，我对德约新签赞助商后的稳定性忧心忡忡。。。,0
312,zegpraS3z,她是非诚勿扰的女嘉宾，她叫王佳，她今年32岁了，她是西安人，她是出版社的编辑，她在2012年5月结婚，她婚后两个月就杀了人，她杀的人是自己熟睡中的老公，她身手敏捷只用了两刀，她思维敏捷还制造了家暴假象......回顾整理一下：5月结婚，7月杀夫，8月产子，9月火化。,1
2621,iJ8wqY,【源自上海的牛蛙中检出霍乱弧菌】喜欢吃牛蛙的童鞋注意咯：苏州市疾控部门于上周在昆山一农贸市场内检出了含有霍乱弧菌的牛蛙。经调查，该批牛蛙进货源头是上海铜川路水产批发市场。该市发出紧急通知，暂停从上海有关方面采购牛蛙。http://t.cn/aoXh8A,0
3975,yumVXpZ6U,#讲视讲非# 《花港观娱》全新栏目《讲视讲非》今天正式和大家见面啦！[鼓掌]，主持人@黄晓雅HXY 将温柔而又犀利地点评你能在电视上看到的一切节目哦……今天率先亮相的，当然得是英姿飒爽的穆桂英啦！你，准备好避雷针了吗？http://t.cn/zWK5F5R http://t.cn/zWK5Hjx @南都视觉,0
3627,yloeCAE2B,#热火VS凯尔特人# 东部决赛首战，热火主场93-79大胜凯尔特人，大比分1-0领先。热队的詹姆斯22投13中得到32分13篮板3次助攻3次封盖，韦德(微博)22分7助攻，巴蒂尔10分；凯尔特人队的加内特得到23分10篮板，皮尔斯12分，隆多16分9篮板7助攻，阿伦7投1中仅有6分。详细战报：http://t.cn/zOd6v8G,0
4994,znBGJajtO,【微镜头：悬崖峭壁上的求学路】在贵州毕节七星关区耿官村半坡小学，学生们必须通过峭壁的小路上学。这条不能称作“路”的路是40多年前在悬崖峭壁上开出的修渠便道，连接耿官村岔口洞村民组与半坡小学。从这条求学路上还走出了一名大学生。无论刮风下雨，学生们都很少迟到或缺课……,0
1500,zxJXIouWq,[话筒]5.19日晚，南京三牌楼大街，南京网友亲身经历的绑架事件！南京的姑娘都长点心了！！！现在人贩子太恐怖了！！！！扩散周知！,1
2780,yCNWYaDHg,据说在夜间常熬夜，情绪低落，略带伤感的人，在白天和同伴在一起是总是最嗨得那一个，或者说是看起来最嗨的那一个。好像说的就是你和我。。。,0
2314,z0L9sqXkU,一只幼猴紧紧搂住即将被“活取猴脑”的妈妈。[泪流满面]那些吃猴脑的还忍心吗？（转）,1
1962,za03s3prJ,#北京说事#【谨防宝宝被拐】天津阿姨家邻居带着3岁儿子去超市，付账片刻发现孩子不见，立即找保安求助。保安很给力，马上对讲机通知关闭所有入口进行排查。最后找到了小孩，头发被剃了，衣服被换。人贩子团伙太恐怖，家长带小孩外出一定要非常谨慎! ps:上周北京就发生类似两起，大家小心！（转）,1
1200,A02p67frz,今天上午一市民女儿在循礼门大润发超市附近被人拐走了！小女孩三岁多，能准确说出她爸爸的手机号码。从监控上看到孩子是被一个四十多岁男人抱走。现大人都急疯了，有知情者请告之！求扩散！万分感谢！提醒：武汉警方要引起重视，最近关山、南湖多次出现类似情况，一定是有一个拐卖儿童团伙流窜到汉了。,1
4701,czo99V,【今日春分】春分雨脚落声微，柳岸斜风带客归。时令北方偏向晚，可知早有绿腰肥。周一的早晨，大家好！（图：老图书馆前的樱花）,0
4617,zpJGAAKyu,#星品预告#周二【4月2日】，所有新品就要上架啦！[江南style]谁会是第一个来门店尝鲜的星粉呢？[得意地笑],0
4056,zwzVpr2tP,在2012年的年报中，1720家上市公司披露了“业务招待费”，共计133亿元。其中，招待费排名前十的均为国企，这十家上市公司去年用于吃喝应酬的费用共计29.07亿元。假如业务招待费省下1万，利润就增加1万，按40倍的市盈率，相当于1720家上市公司吃掉了5320亿的市值，十家国企吃掉了约1163亿元的市值。,0
846,Avvd70YaY,【保护小动物们的好消息来了！[鼓掌]】上海已开通全国首个卖猫狗肉的举报电话！只要拨打食品药品安全投诉热线12331就可举报，而且政府奖励¥500！！！已经有网友举报成功并拿到了奖金！这可谓是新年最好的消息之一了，爱猫狗的亲们赶紧转起来吧！！！[good][good][good]／微信：mrsh021,1
2695,kG09tS,Alexander McQueen Resort 2012 Collections..........,0
3162,z0Nr8vlDh,真正爱你的男人会在你面前摘下他成熟的面具！「via 猫妮儿」,0
2019,z9Lgl3Ugx,一只幼猴紧紧搂住即将“活取猴脑”的妈妈，图片来自天涯，动物也有亲情，看了很伤心，吃了断子绝孙,1
552,A3um8rsbS,美丽女子不配合强奸致男子阴断人亡被判刑——_基层党建网河南频道#西祠热帖# （分享自 @西祠胡同网） http://t.cn/zQ9e325 ,1
3252,yxDlN5KBy,这是全世界文科生的榜样啊。！！我的世界观崩塌得一塌糊涂。。。。（by 人人爱重庆）,0
5045,AddQ6DUJ9,「Wars」Justin Bieber抵达韩国与鸟叔权志龙合影.JB韩国场演唱会两人会助阵献唱.,0
1560,ADvH06QaG,#周一见#你们都在刷着文章，马伊利，可你们知道么？文章@文章 的声明是抄袭高晓松@高晓松 的。,1
1888,zmDaLbny1,【曝李天一第一个与女子发生关系 不构成轮奸】http://t.cn/zYm6mkf 李双江之子李天一涉嫌强奸罪于7日被批捕。李的76人律师团领队、法律大学副校长张爱国教授对媒体表示，李天一因第一个与被害女子发生性关系，不构成轮奸罪，只是以判罚较轻的强奸罪批捕，这是律师团所有成员共同努力的结果。平,1
1692,A1SETwgTs,昨天城管打死卖野菜学生事件，据说又用的是神秘武器：秤砣！,1
3962,AzSi5CNgD,与国际电商团队在小米发售现场--新加坡米3首次发售成功后大家的欢乐笑脸,0
3385,yhzYQhChu,#微讯#今天是她的生日！演唱的这首《月亮河》太动人了，风靡至今。在那个摇滚时代这首柔情慢歌绝对是个奇迹。希望她在天堂幸福快乐！点击：http://t.cn/zOHIXSG,0
1147,zyyxfF4QD,【抗美援朝中真的赢了？】据传板门店谈判前彭德怀要求在铁原挡住美军两周，结果只挡了2天，63军3万多人打剩1400人。对上甘岭， 美军表面佯攻，实则运用优势火炮诱敌集中歼灭， 结果美军伤亡400多，志愿军遗尸37000多。 消息传至美国，引发反战浪潮，称赴朝美军屠夫，直接促成停战谈判！图为美埋中尸体,1
1973,zwQbKoAXz,原来大黄鸭子是国人弄死的，火了：香港方面称，充气大黄鸭在港不幸爆掉，乃大陆沈阳某旅行团的胡某扔烟头所致。此旅行团13日晚搭乘豪华客轮「莫利亚第」号经过大黄鸭旁，胡某向其投掷了30个点燃的烟头并向周围游客表示“不信弄不死你”，昨晚大黄鸭倒下后经导游指认港警已将其收监,1
3517,AgCy9ir4D,很久没有更新了，感谢那些一直还在的朋友，想说生命这段旅程，没有人会在你身边一直陪你走下去。人来人往，唯有感恩，友情如此，爱情亦如此！晚安～,0
621,zeRWH62mF,【熊乃瑾与富商男友微博调情约炮】昨天我爆料了@熊乃瑾xiong 与男友@WongPok 在微博调情事件。后来被天涯网友直播，我很佩服天涯网友的挖掘能力。挖出了很多真相，包括熊乃瑾整容照片，定性微博约炮，接下来曝光了两人各种微博互动乃至逼婚的截图。更离谱的是，还挖出了巨乳国模@章小依 微博约炮记录。,1
4852,zbTGPsJOY,【晚安】生活在社交人群当中必然要求人们相互迁就和忍让，人们聚会的场面越大，就越容易变得枯燥乏味。只有当一个人独处的时候，他才可以完全成为自己。谁要是不热爱独处，那他也就是不热爱自由，因为只有当一个人独处的时候，他才是自由的。——叔本华《要么庸俗 要么孤独》,0
2712,ApGkAbW2x,【王力宏夫妇外出用餐 护妻心切反拍媒体】台媒报道，王力宏宣布婚讯后，与新婚妻子李靓蕾一直十分低调，鲜少一同亮相。昨日，某台湾媒体目击小两口外出就餐，护妻心切的王力宏看到被拍后，还伸手挡住镜头，用手机反拍媒体，并劝解道：“拍够没？可以收工了吧？”详情：http://t.cn/8kBfIRC,0
